LocationName	Operation	NodeNumber	NodeName	X	Y	Heading	Floor	StopType	RestartAllowed	DestinationOnly	GridlockEscapeNodeNumber	DetourNodeNumber	LaneNode	MaxLaneNodeDistance	LaneNodeSpeed	RestartAPlusMacro	ArriveAPlusMacro	DepartAPlusMacro
NULL	NULL	1	N0001	489734	513823	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2	N0002	489734	517823	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3	N0003	489734	521800	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	4	N0004	489734	521800	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5	N0005	489734	517823	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6	N0006	489734	513823	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7	N0007	489734	509823	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	8	N0008	489734	506000	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9	N0009	489734	506000	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	10	N0010	489734	509823	90	0	1	1	0	0	0	0	0	0	 	 	 
P40_02_CtrU	Center	601	N0601	545740	506800	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_02_CtrL	Center	601	N0601	545740	506800	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_02_H2	Park	602	N0602	545040	506800	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_02_H1	Park	603	N0603	546440	506800	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_02_R2	Load	604	N0604	544340	506800	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_02_R2	Unload	604	N0604	544340	506800	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	605	N0605	547140	506800	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_03_04_CtrL	Center	611	N0611	538646	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_03_04_CtrU	Center	611	N0611	538646	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_04_H2	Park	612	N0612	537946	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_03_H1	Park	613	N0613	539346	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_04_R2	Load	614	N0614	537246	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_04_R2	Unload	614	N0614	537246	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_03_R1	Load	615	N0615	540046	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_03_R1	Unload	615	N0615	540046	506817	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2000	N2000	492559	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2055	N2055	519000	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2002	N2002	495339	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2003	N2003	498200	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_03	PickDecision	2004	N2004	501416	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_03	DropDecision	2004	N2004	501416	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2005	N2005	505000	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_05	PickDecision	2006	N2006	508704	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_05	DropDecision	2006	N2006	508704	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2007	N2007	512445	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2008	N2008	514500	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2009	N2009	521300	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2010	N2010	522675	515750	0	0	1	1	0	2011	0	0	0	0	 	 	 
P41_07	PickDecision	2011	N2011	528178	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_07	DropDecision	2011	N2011	528178	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2012	N2012	533400	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_09	PickDecision	2013	N2013	536518	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_09	DropDecision	2013	N2013	536518	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2014	N2014	540274	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11	PickDecision	2015	N2015	543962	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11	DropDecision	2015	N2015	543962	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2016	N2016	547660	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2017	N2017	548581	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2018	N2018	550939	515750	0	0	0	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2019	N2019	554850	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2020	N2020	560113	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_03	PickDecision	2021	N2021	563114	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_03	DropDecision	2021	N2021	563114	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2022	N2022	567194	515750	0	0	1	1	0	2025	0	0	0	0	 	 	 
P43_05	PickDecision	2023	N2023	570851	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_05	DropDecision	2023	N2023	570851	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2024	N2024	574333	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2025	N2025	576500	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2026	N2026	581200	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2027	N2027	584995	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2028	N2028	587833	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_07	PickDecision	2029	N2029	591695	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_07	DropDecision	2029	N2029	591695	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2030	N2030	595900	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_09	PickDecision	2031	N2031	599240	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_09	DropDecision	2031	N2031	599240	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2032	N2032	602574	515750	0	0	1	1	0	2036	0	0	0	0	 	 	 
LaneGrpDecPress01	DropDecision	2033	N2033	605942	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11	PickDecision	2033	N2033	605942	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11	DropDecision	2033	N2033	605942	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2034	N2034	608030	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
LaneGrpDecision3	DropDecision	2035	N2035	609785	515750	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2036	N2036	610900	515750	0	0	0	1	0	0	0	0	0	0	 	 	 
P45_01	PickDecision	2037	N2037	615888	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_01	DropDecision	2037	N2037	615888	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2038	N2038	618182	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2039	N2039	622147	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2040	N2040	626085	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2041	N2041	630035	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2042	N2042	633985	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2043	N2043	635802	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2044	N2044	639000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2045	N2045	642463	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2046	N2046	646394	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2047	N2047	650362	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2048	N2048	654287	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2049	N2049	658262	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2050	N2050	662247	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2051	N2051	666740	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2052	N2052	670680	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2053	N2053	673541	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2054	N2054	674327	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2500	N2500	492000	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11	PickDecision	2501	N2501	493500	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11	DropDecision	2501	N2501	493500	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_40_11	DropDecision	2501	N2501	493500	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_40_11	PickDecision	2501	N2501	493500	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
PressLoopDecision_P40_7_11	LoopDecision	2502	N2502	498922	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
P40_09	PickDecision	2503	N2503	501021	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
P40_09	DropDecision	2503	N2503	501021	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
WASTE_40_10	PickDecision	2503	N2503	501021	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
WASTE_40_10	DropDecision	2503	N2503	501021	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
NULL	NULL	2504	N2504	503260	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
NULL	NULL	2505	N2505	506000	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
P40_07	PickDecision	2506	N2506	509311	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
P40_07	DropDecision	2506	N2506	509311	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
CORE_40_8	PickDecision	2506	N2506	509311	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
CORE_40_8	DropDecision	2506	N2506	509311	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
NULL	NULL	2507	N2507	512870	511556	0	0	1	1	0	4535	0	0	0	0	 	 	 
NULL	NULL	2508	N2508	515648	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2509	N2509	519195	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2510	N2510	522696	511556	0	0	1	1	0	2511	0	0	0	0	 	 	 
NULL	NULL	2511	N2511	527099	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_05	PickDecision	2512	N2512	530505	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
P40_05	DropDecision	2512	N2512	530505	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
WASTE_40_5	PickDecision	2513	N2513	534000	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
WASTE_40_5	DropDecision	2513	N2513	534000	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
P40_03	PickDecision	2514	N2514	536812	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
P40_03	DropDecision	2514	N2514	536812	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
PressLoopDecision_P40_2_6	LoopDecision	2515	N2515	540500	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
CORE_40_3	PickDecision	2515	N2515	540500	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
CORE_40_3	DropDecision	2515	N2515	540500	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
NULL	NULL	2516	N2516	543987	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
NULL	NULL	2517	N2517	547500	511556	0	0	1	1	0	4528	0	0	0	0	 	 	 
WASTE_40_2	PickDecision	2518	N2518	550100	511556	0	0	0	1	0	0	0	0	0	0	 	 	 
WASTE_40_2	DropDecision	2518	N2518	550100	511556	0	0	0	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2519	N2519	555000	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_42_11	PickDecision	2520	N2520	557749	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
CORE_42_11	DropDecision	2520	N2520	557749	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
P42_11	PickDecision	2520	N2520	557749	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
P42_11	DropDecision	2520	N2520	557749	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
NULL	NULL	2521	N2521	561200	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
PressLoopDecision_P42_7_11	LoopDecision	2522	N2522	564560	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
P42_09	PickDecision	2522	N2522	564560	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
P42_09	DropDecision	2522	N2522	564560	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
WASTE_42_10	PickDecision	2522	N2522	564560	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
WASTE_42_10	DropDecision	2522	N2522	564560	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
NULL	NULL	2523	N2523	567966	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
CORE_42_8	PickDecision	2524	N2524	571372	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
CORE_42_8	DropDecision	2524	N2524	571372	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
P42_07	PickDecision	2524	N2524	571372	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
P42_07	DropDecision	2524	N2524	571372	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
NULL	NULL	2525	N2525	574777	511556	0	0	1	1	0	4520	0	0	0	0	 	 	 
NULL	NULL	2526	N2526	577100	511556	0	0	0	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2527	N2527	581469	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2528	N2528	584994	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2529	N2529	588399	511556	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_05	PickDecision	2530	N2530	591805	511556	0	0	1	1	0	4513	0	0	0	0	 	 	 
P42_05	DropDecision	2530	N2530	591805	511556	0	0	1	1	0	4513	0	0	0	0	 	 	 
WASTE_42_5	PickDecision	2530	N2530	591805	511556	0	0	1	1	0	4513	0	0	0	0	 	 	 
